"coef","word"
0,"public_domain"
0,"help_desk"
0,"also_note"
0,"leav_messag"
0,"share_ip"
0,"ip_address"
0,"address_make"
0,"consid_creat"
0,"creat_account"
0,"can_avoid"
0,"avoid_irrelev"
0,"ron"
0,"tabl"
0,"argument"
0,"matt"
0,"myth"
0,"cap"
0,"tri_add"
0,"minor"
0,"corpor"
0,"rais"
0,"yahoo"
0,"file"
0,"specifi"
0,"status"
0,"unclear"
0,"obtain"
0,"togeth"
0,"suffici"
0,"criteria"
0,"wikipedia:imag"
0,"non-fre"
0,"ad_sourc"
0,"file_upload"
0,"may_delet"
0,"criteria_speedi"
0,"speedi_delet"
0,"delet_imag"
0,"imag_copyright"
0,"question_pleas"
0,"right"
0,"comparison"
0,"expect"
0,"adjust"
0,"weight"
0,"live"
0,"determin"
0,"physic"
0,"scale"
0,"straight"
0,"temperatur"
0,"control"
0,"kingdom"
0,"wrote"
0,"dynam"
0,"disrupt"
0,"accent"
0,"none"
0,"thus"
0,"rise"
0,"magazin"
0,"forum"
0,"scan"
0,"pretti_much"
0,"impress"
0,"treat"
0,"area"
0,"higher"
0,"distract"
0,"valuabl"
0,"massiv"
0,"unjustifi"
0,"return"
0,"alcohol"
0,"watch"
0,"mar"
0,"think_can"
0,"object"
0,"difficult"
0,"substanc"
0,"wast_time"
0,"reform"
0,"sound"
0,"reword"
0,"newslett"
0,"notif"
0,"anyon_can"
0,"choos"
0,"counter"
0,"faith"
0,"good_faith"
0,"appoint"
0,"firm"
0,"today"
0,"saturday"
0,"knock"
0,"arm"
0,"assassin"
0,"whether"
0,"gone"
0,"rewrit"
0,"network"
0,"thorough"
0,"temporari"
0,"altogeth"
0,"histori_section"
0,"over"
0,"convent"
0,"imo"
0,"la"
0,"wp:v"
0,"less"
0,"contract"
0,"well_known"
0,"red"
0,"redlink"
0,"ice"
0,"strike"
0,"water"
0,"oh"
0,"substitut"
0,"realis"
0,"generic"
0,"atheist"
0,"religion"
0,"darwin"
0,"attend"
0,"sort"
0,"meat"
0,"love"
0,"islam"
0,"intent"
0,"target"
0,"chose"
0,"desper"
0,"formal"
0,"simpl"
0,"discuss_issu"
0,"brazil"
0,"twist"
0,"trip"
0,"christma"
0,"inconveni"
0,"blp"
0,"canada"
0,"heard"
0,"canadian"
0,"grant"
0,"countri"
0,"energi"
0,"particip"
0,"mediat"
0,"mid"
0,"weak"
0,"intervent"
0,"situat"
0,"ago"
0,"reveal"
0,"convict"
0,"mistaken"
0,"dig"
0,"launch"
0,"potenti"
0,"chill"
0,"job"
0,"indic"
0,"inappropri"
0,"phrase"
0,"announc"
0,"content_disput"
0,"border"
0,"1px"
0,"solid"
0,"gray"
0,"background-color"
0,"#fdffe7"
0,"rowspan"
0,"valign"
0,"middl"
0,"font-siz"
0,"x-larg"
0,"pad"
0,"vertical-align"
0,"height"
0,"style_border"
0,"border_1px"
0,"1px_solid"
0,"solid_gray"
0,"background-color_#fdffe7"
0,"rowspan_style"
0,"style_font-siz"
0,"font-siz_x-larg"
0,"x-larg_pad"
0,"vertical-align_middl"
0,"style_vertical-align"
0,"good_job"
0,"revers"
0,"anybodi"
0,"wp_3rr"
0,"can_make"
0,"meaning"
0,"think_right"
0,"previous"
0,"explicit"
0,"compil"
0,"implement"
0,"rock"
0,"draw"
0,"isnt"
0,"ive"
0,"pink"
0,"divid"
0,"scene"
0,"build"
0,"bridg"
0,"sure_can"
0,"princess"
0,"advertis"
0,"background"
0,"woman"
0,"punish"
0,"lol"
0,"labour"
0,"cant"
0,"freedom"
0,"soul"
0,"signific"
0,"jew"
0,"pleas_explain"
0,"anger"
0,"even_read"
0,"forgot"
0,"gotta"
0,"journal"
0,"webpag"
0,"improp"
0,"bot"
0,"effort"
0,"blank"
0,"continu_blank"
0,"remov_content"
0,"revert_can"
0,"can_found"
0,"found_link"
0,"link_believ"
0,"revert_pleas"
0,"pleas_contact"
0,"thank_experi"
0,"test_work"
0,"work_now"
0,"revert_remov"
0,"remov_pleas"
0,"test_want"
0,"learn_contribut"
0,"encyclopedia_thank"
0,"san"
0,"abil"
0,"row"
0,"photograph"
0,"transit"
0,"fast"
0,"p"
0,"great_work"
0,"navi"
0,"coast"
0,"marin"
0,"unit_state"
0,"syndrom"
0,"centuri"
0,"helpm"
0,"dealt"
0,"start_discuss"
0,"help_pleas"
0,"defend"
0,"student"
0,"rephras"
0,"democrat"
0,"defens"
0,"various"
0,"insight"
0,"amend"
0,"misus"
0,"bother"
0,"ban_user"
0,"assur"
0,"consum"
0,"treatment"
0,"gain"
0,"creator"
0,"rational"
0,"select"
0,"discuss_talk"
0,"c"
0,"latter"
0,"crimin"
0,"satisfi"
0,"stop_ad"
0,"propos_delet"
0,"also_pleas"
0,"pleas_consid"
0,"andrew"
0,"clean"
0,"web"
0,"resolut"
0,"neutral_point"
0,"promot"
0,"purpos"
0,"conflict_interest"
0,"citat_need"
0,"bug"
0,"chip"
0,"j"
0,"star"
0,"refrain"
0,"statist"
0,"admit"
0,"zero"
0,"fundament"
0,"one_way"
0,"also_think"
0,"high"
0,"encourag"
0,"delet_discuss"
0,"remov_tag"
0,"now_thank"
0,"speedili"
0,"hesit"
0,"biographi"
0,"tag_place"
0,"speedili_delet"
0,"subject_notabl"
0,"leav_note"
0,"remov_speedi"
0,"delet_tag"
0,"add_inform"
0,"web_site"
0,"note_talk"
0,"gender"
0,"engag"
0,"spread"
0,"discredit"
0,"altern"
0,"religi"
0,"reject"
0,"make_chang"
0,"revert_chang"
0,"server"
0,"imperson"
0,"regist"
0,"ii"
0,"candid"
0,"cricket"
0,"team"
0,"alpha"
0,"won"
0,"logic"
0,"battl"
0,"greec"
0,"republ"
0,"overwhelm"
0,"korean"
0,"n"
0,"pc"
0,"index"
0,"devot"
0,"npov"
0,"smart"
0,"ad_comment"
0,"conduct"
0,"till"
0,"arbitr"
0,"threat"
0,"get_away"
0,"longer"
0,"succeed"
0,"concentr"
0,"port"
0,"china"
0,"argu"
0,"ancient"
0,"spent"
0,"leav_comment"
0,"survey"
0,"shown"
0,"vast"
0,"pope"
0,"mytholog"
0,"disagr"
0,"chines"
0,"alli"
0,"role"
0,"intern"
0,"german"
0,"cup"
0,"key"
0,"collect"
0,"h"
0,"econom"
0,"heavili"
0,"tradit"
0,"secondari_sourc"
0,"channel"
0,"pleas_leav"
0,"poll"
0,"cathol"
0,"nuclear"
0,"boy"
0,"ah"
0,"wide"
0,"hear"
0,"modern"
0,"itali"
0,"region"
0,"europ"
0,"grammat"
0,"cooki"
0,"bigger"
0,"fri"
0,"consequ"
0,"go_hell"
0,"tea"
0,"#fceb92"
0,"5px"
0,"3px"
0,"style_background-color"
0,"solid_#fceb92"
0,"middl_pad"
0,"pad_5px"
0,"5px_style"
0,"pad_3px"
0,"window"
0,"thread"
0,"serv"
0,"mentor"
0,"assign"
0,"rough"
0,"matur"
0,"premier"
0,"filter"
0,"classifi"
0,"exclus"
0,"bare"
0,"except"
0,"undu"
0,"alleg"
0,"data"
0,"can_give"
0,"singh"
0,"russian"
0,"un"
0,"conspiraci"
0,"conspiraci_theori"
0,"link_link"
0,"enforc"
0,"whilst"
0,"polic"
0,"go_away"
0,"credit"
0,"reader"
0,"make_good"
0,"fruit"
0,"local"
0,"know_much"
0,"much_better"
0,"six"
0,"dog"
0,"hidden"
0,"real_name"
0,"pleas_review"
0,"surpris"
0,"easier"
0,"hall"
0,"festiv"
0,"almost"
0,"jpg"
0,"banner"
0,"wikimedia"
0,"street"
0,"deliber"
0,"decent"
0,"imag_descript"
0,"roster"
0,"comprehens"
0,"btw"
0,"last_time"
0,"constant"
0,"anoth_editor"
0,"novemb_utc"
0,"op"
0,"manner"
0,"ident"
0,"accur"
0,"excess"
0,"code"
0,"increas"
0,"evolut"
0,"complic"
0,"brief"
0,"prohibit"
0,"tribe"
0,"southern"
0,"movement"
0,"sake"
0,"download"
0,"trust"
0,"morn"
0,"ie"
0,"dab"
0,"revert_back"
0,"judgment"
0,"realli_want"
0,"day_ago"
0,"preced"
0,"assumpt"
0,"unsign_comment"
0,"comment_ad"
0,"impact"
0,"divis"
0,"wwe"
0,"contest_delet"
0,"dismiss"
0,"elect"
0,"washington"
0,"tom"
0,"steal"
0,"see_comment"
0,"fire"
0,"can_say"
0,"havent"
0,"list_delet"
0,"upload_alter"
0,"see_discuss"
0,"discuss_see"
0,"see_may"
0,"may_search"
0,"search_titl"
0,"titl_imag"
0,"imag_find"
0,"entri_interest"
0,"interest_delet"
0,"jone"
0,"everi_time"
0,"suppress"
0,"fc"
0,"blog"
0,"newspap"
0,"yup"
0,"sanction"
0,"narrat"
0,"play_game"
0,"one_time"
0,"l"
0,"lay"
0,"historian"
0,"britain"
0,"unaccept"
0,"persecut"
0,"democraci"
0,"social"
0,"bye"
0,"simon"
0,"delet_thank"
0,"septemb_utc"
0,"slight"
0,"nationalist"
0,"imagin"
0,"nobodi"
0,"misunderstand"
0,"victori"
0,"hilari"
0,"enter"
0,"expans"
0,"weigh"
0,"canon"
0,"perform"
0,"owe"
0,"digit"
0,"fulli"
0,"grate"
0,"magic"
0,"mani_thank"
0,"fear"
0,"remind"
0,"mexican"
0,"eh"
0,"fourth"
0,"calcul"
0,"well-known"
0,"trivial"
0,"trade"
0,"bill"
0,"save"
0,"zealand"
0,"distribut"
0,"legend"
0,"donat"
0,"new_zealand"
0,"resist"
0,"king"
0,"robert"
0,"cos"
0,"track"
0,"citi"
0,"so-cal"
0,"invad"
0,"hungarian"
0,"romanian"
0,"descent"
0,"make_clear"
0,"station"
0,"occas"
0,"bear"
0,"add_link"
0,"flow"
0,"bowl"
0,"may_block"
0,"south"
0,"pleas_let"
0,"journalist"
0,"can_put"
0,"manchest"
0,"repost"
0,"polish"
0,"hockey"
0,"know_talk"
0,"alphabet"
0,"coffe"
0,"confer"
0,"disabl"
0,"famili"
0,"electr"
0,"low"
0,"harder"
0,"want_make"
0,"#1"
0,"sweet"
0,"toni"
0,"kim"
0,"endless"
0,"sean"
0,"cent"
0,"roll"
0,"tiger"
0,"mari"
0,"aint"
0,"van"
0,"rush"
0,"thx"
0,"click"
0,"vaniti"
0,"com"
0,"teh"
0,"partial"
0,"honor"
0,"strang"
0,"territori"
0,"schedul"
0,"next"
0,"surviv"
0,"contrari"
0,"keep_delet"
0,"criterion"
0,"immigr"
0,"henri"
0,"alot"
0,"pick"
0,"knight"
0,"royal"
0,"degre"
0,"anthoni"
0,"give_shit"
0,"next_time"
0,"remov_comment"
0,"hunt"
0,"train"
0,"comma"
0,"ep"
0,"coat"
0,"lyric"
0,"loos"
0,"jerusalem"
0,"4th"
0,"sever_time"
0,"custom"
0,"indef"
0,"thank_work"
0,"work_revert"
0,"sandbox_test"
0,"want_take"
0,"look_welcom"
0,"good_luck"
0,"highest"
0,"bush"
0,"plan"
0,"pretend"
0,"manipul"
0,"sourc_inform"
0,"disord"
0,"desir"
0,"averag"
0,"iq"
0,"exclud"
0,"societi"
0,"realli_good"
0,"path"
0,"passag"
0,"reinsert"
0,"20th"
0,"largest"
0,"georg"
0,"allen"
0,"occasion"
0,"erron"
0,"pound"
0,"earn"
0,"recogn"
0,"orient"
0,"useless"
0,"william"
0,"feder"
0,"stage"
0,"actress"
0,"retriev"
0,"union"
0,"wp:blp"
0,"ga1"
0,"prose"
0,"mos"
0,"suitabl"
0,"ga_review"
0,"review_review"
0,"add_comment"
0,"bank"
0,"thrown"
0,"anoth_one"
0,"texa"
0,"persian"
0,"suffic"
0,"global"
0,"problemat"
0,"scroll"
0,"handl"
0,"visual"
0,"pump"
0,"certif"
0,"tie"
0,"neither"
0,"motion"
0,"thought_might"
0,"ride"
0,"pretti_sure"
0,"male"
0,"appeal"
0,"pleas_refrain"
0,"refrain_ad"
0,"ad_nonsens"
0,"robot"
0,"turkey"
0,"readi"
0,"thin"
0,"string"
0,"ukrain"
0,"behav"
0,"wp:agf"
0,"et"
0,"et_al"
0,"anyon_els"
0,"make_sure"
0,"ground"
0,"preserv"
0,"integr"
0,"tank"
0,"express"
0,"libertarian"
0,"can_look"
0,"now_can"
0,"half"
0,"compet"
0,"financi"
0,"secur"
0,"committe"
0,"block_log"
0,"bar"
0,"center"
0,"good_thing"
0,"incid"
0,"accident"
0,"pleas_take"
0,"guitar"
0,"queen"
0,"huge"
0,"peer"
0,"creation"
0,"peer_review"
0,"signpost"
0,"pr"
0,"promin"
0,"philosoph"
0,"carl"
0,"realli_know"
0,"cute"
0,"one_person"
0,"bold"
0,"villag"
0,"embarrass"
0,"elsewher"
0,"damag"
0,"thank_revert"
0,"pari"
0,"franc"
0,"duplic"
0,"plus"
0,"musician"
0,"video_game"
0,"scout"
0,"chosen"
0,"recognis"
0,"wherea"
0,"biolog"
0,"speci"
0,"ration"
0,"contrast"
0,"consult"
0,"mail"
0,"ukrainian"
0,"documentari"
0,"california"
0,"syria"
0,"senior"
0,"dont_care"
0,"m"
0,"capac"
0,"hebrew"
0,"nicknam"
0,"greet"
0,"infring"
0,"unprotect"
0,"gotten"
0,"forest"
0,"pertin"
0,"suit"
0,"beg"
0,"sweden"
0,"faq"
0,"element"
0,"bc"
0,"invas"
0,"oil"
0,"feb"
0,"pay_attent"
0,"settlement"
0,"sensit"
0,"know_think"
0,"plot"
0,"food"
0,"alumni"
0,"applic"
0,"cuz"
0,"chicago"
0,"industri"
0,"canvass"
0,"block_ip"
0,"way_can"
0,"nom"
0,"pair"
0,"navig"
0,"art"
0,"inconsist"
0,"rs"
0,"radio"
0,"vagu"
0,"third-parti"
0,"creativ"
0,"properti"
0,"can_go"
0,"machin"
0,"honour"
0,"rout"
0,"collaps"
0,"environ"
0,"dedic"
0,"see_anyth"
0,"pleas_provid"
0,"sourc_support"
0,"nope"
0,"germani"
0,"amus"
0,"dont_know"
0,"crew"
0,"plenti"
0,"patrol"
0,"see_talk"
0,"long_time"
0,"ping"
0,"know_can"
0,"pole"
0,"pleas_tri"
0,"realli_think"
0,"width"
0,"align"
0,"align_center"
0,"delet_review"
0,"pronounc"
0,"rescu"
0,"redund"
0,"perman"
0,"color"
0,"variat"
0,"sky"
0,"need_know"
0,"get_fuck"
0,"nick"
0,"breach"
0,"sentiment"
0,"captur"
0,"protocol"
0,"can_still"
0,"foot"
0,"bed"
0,"revolut"
0,"abus_power"
0,"minimum"
0,"settl"
0,"spoiler"
0,"alert"
0,"violat_3rr"
0,"great_appreci"
0,"hack"
0,"professor"
0,"switch"
0,"somewher_els"
0,"storm"
0,"rhetor"
0,"exercis"
0,"overview"
0,"think_need"
0,"tab_token"
0,"usernam"
0,"copi_past"
0,"suspici"
0,"font"
0,"safe"
0,"danni"
0,"favorit"
0,"beer"
0,"imposs"
0,"enabl"
0,"daili"
0,"devic"
0,"technolog"
0,"recept"
0,"respond_talk"
0,"orphan"
0,"spring"
0,"come_across"
0,"foreign"
0,"even_know"
0,"confid"
0,"explor"
0,"tv"
0,"ongo"
0,"squar"
0,"politician"
0,"entitl"
0,"byte"
0,"ideolog"
0,"beat"
0,"editori"
0,"typo"
0,"elabor"
0,"person_think"
0,"decemb_utc"
0,"justic"
0,"say_anyth"
0,"adequ"
0,"wright"
0,"manufactur"
0,"le"
0,"dan"
0,"weasel"
0,"combat"
0,"invalid"
0,"press_releas"
0,"autom"
0,"etymolog"
0,"everyday"
0,"analog"
0,"creat_new"
0,"drink"
0,"rid"
0,"get_rid"
0,"d"
0,"founder"
0,"fyi"
0,"thank_hope"
0,"might_find"
0,"date_need"
0,"help_check"
0,"museum"
0,"discoveri"
0,"denial"
0,"championship"
0,"doubl_standard"
0,"smell"
0,"fuck_fuck"
0,"re-read"
0,"incorpor"
0,"proceed"
0,"olymp"
0,"coloni"
0,"one_sourc"
0,"park"
0,"chief"
0,"primari_sourc"
0,"thank_kind"
0,"en"
0,"teacher"
0,"wake"
0,"discov"
0,"refut"
0,"crash"
0,"flight"
0,"least_one"
0,"thank_advanc"
0,"tax"
0,"need_chang"
0,"perceiv"
0,"infinit"
0,"termin"
0,"first_time"
0,"sysop"
0,"czech"
0,"synonym"
0,"display"
0,"flood"
0,"thank_comment"
0,"send_messag"
0,"unblock_request"
0,"wikipedia:administr_noticeboard"
0,"user_name"
0,"pronunci"
0,"senat"
0,"tortur"
0,"africa"
0,"crisi"
0,"dollar"
0,"thoma"
0,"hop"
0,"hope_can"
0,"stephen"
0,"planet"
0,"basebal"
0,"imho"
0,"ring"
0,"lone"
0,"hope_get"
0,"doc"
0,"see_reason"
0,"merci"
0,"yep"
0,"conform"
0,"omit"
0,"moral"
0,"upload_imag"
0,"dc"
0,"pressur"
0,"endors"
0,"scheme"
0,"classif"
0,"rm"
0,"judg"
0,"defenc"
0,"sunday"
0,"bus"
0,"habit"
0,"know_better"
0,"bruce"
0,"joy"
0,"glass"
0,"volunt"
0,"chicken"
0,"duck"
0,"real_world"
0,"ownership"
0,"reinstat"
0,"need_stop"
0,"provid_link"
0,"corner"
0,"imag_upload"
0,"pleas_feel"
0,"census"
0,"first_place"
0,"congrat"
0,"thank_messag"
0,"wife"
0,"contemporari"
0,"sub"
0,"oliv"
0,"eric"
0,"linux"
0,"christoph"
0,"cook"
0,"beauti"
0,"distinguish"
0,"now_see"
0,"unconstruct"
0,"clutter"
0,"realli_need"
0,"hoax"
0,"princ"
0,"ghost"
0,"duke"
0,"medal"
0,"sa"
0,"vertical-align:top"
0,"cellpad"
0,"visibl"
0,"commiss"
0,"driver"
0,"react"
0,"bs"
0,"skill"
0,"templ"
0,"suprem"
0,"unknown"
0,"pleas_look"
0,"signatur"
0,"charl"
0,"railway"
0,"anal"
0,"august_utc"
0,"bird"
0,"assyrian"
0,"loss"
0,"iraq"
0,"interfer"
0,"rail"
0,"transport"
0,"economi"
0,"bishop"
0,"stretch"
0,"undelet"
0,"polici_guidelin"
0,"urg"
0,"denni"
0,"comic"
0,"lawyer"
0,"tamil"
0,"bulgarian"
0,"forgiv"
0,"angl"
0,"fals_accus"
0,"beatl"
0,"dragon"
0,"mode"
0,"moon"
0,"ad_link"
0,"hound"
0,"gang"
0,"commentari"
0,"poem"
0,"destruct"
0,"isra"
0,"elizabeth"
0,"go_fuck"
0,"municip"
0,"eg"
0,"retain"
0,"coi"
0,"anytim"
0,"spare"
0,"good_sourc"
0,"thank_welcom"
0,"rugbi"
0,"dont_think"
0,"pool"
0,"help_us"
0,"fabric"
0,"pleas_revert"
0,"warm"
0,"jersey"
0,"last_name"
0,"affili"
0,"jonathan"
0,"daniel"
0,"dec"
0,"brian"
0,"mac"
0,"british_isl"
0,"el"
0,"entertain"
0,"remov_refer"
0,"lot_peopl"
0,"provid_sourc"
0,"worldwid"
0,"nice_work"
0,"also_see"
0,"trial"
0,"metro"
0,"march_utc"
0,"skin"
0,"deem"
0,"northern"
0,"pride"
0,"notabl_enough"
0,"inform_ad"
0,"thank_take"
0,"test_may"
0,"arrest"
0,"portugues"
0,"fox"
0,"inc"
0,"experi_pleas"
0,"sandbox_thank"
0,"hmm"
0,"cow"
0,"egypt"
0,"partisan"
0,"um"
0,"uncit"
0,"governor"
0,"stock"
0,"bizarr"
0,"khan"
0,"net"
0,"help_thank"
0,"declar"
0,"go_get"
0,"fuck_u"
0,"suck_dick"
0,"render"
0,"particip_discuss"
0,"serbian"
0,"prison"
0,"common_name"
0,"think_better"
0,"mathemat"
0,"symbol"
0,"spoke"
0,"math"
0,"pet"
0,"rap"
0,"danc"
0,"von"
0,"pleas_put"
0,"adher"
0,"fork"
0,"castl"
0,"make_unconstruct"
0,"flower"
0,"anna"
0,"sing"
0,"centr"
0,"pleas_discuss"
0,"hill"
0,"swedish"
0,"recreat"
0,"need_remov"
0,"gas"
0,"ben"
0,"acid"
0,"feet"
0,"suck_cock"
0,"pend"
0,"silver"
0,"pardon"
0,"appl"
0,"meaningless"
0,"upper"
0,"even_mention"
0,"icon"
0,"billion"
0,"detect"
0,"bracket"
0,"thank_let"
0,"pleas_give"
0,"arthur"
0,"unawar"
0,"loui"
0,"current_discuss"
0,"dvd"
0,"microsoft"
0,"basketbal"
0,"orang"
0,"congress"
0,"evad"
0,"tv_seri"
0,"sign_post"
0,"claus"
0,"go_make"
0,"valley"
0,"arrang"
0,"shadow"
0,"everywher"
0,"breed"
0,"thank_input"
0,"good_enough"
0,"genet"
0,"ad_refer"
0,"hotel"
0,"incom"
0,"accus_vandal"
0,"dutch"
0,"thank_advic"
0,"modif"
0,"add_refer"
0,"sarcasm"
0,"platform"
0,"jun"
0,"hispan"
0,"asian"
0,"peer-review"
0,"happi_new"
0,"new_year"
0,"can_easili"
0,"need_sourc"
0,"unit_kingdom"
0,"undid"
0,"one_one"
0,"sheet"
0,"serial"
0,"recognit"
0,"new_messag"
0,"tell_truth"
0,"gross"
0,"deletionist"
0,"remedi"
0,"thank_good"
0,"prize"
0,"muhammad"
0,"brilliant"
0,"mongo"
0,"vandal_revert"
0,"lee"
0,"goodby"
0,"fuel"
0,"inch"
0,"fuck_idiot"
0,"cocksuck"
0,"jason"
0,"opera"
0,"hong"
0,"lake"
0,"nigga"
0,"bang"
0,"beliv"
0,"excit"
0,"reason_remov"
0,"chemic"
0,"clariti"
0,"fascism"
0,"also_remov"
0,"thank_point"
0,"know_know"
0,"cyprus"
0,"redirect_talk:list"
0,"vfd"
0,"keith"
0,"communism"
0,"plz"
0,"shut_fuck"
0,"wp:an"
0,"ranger"
-4.0100055520192e-06,"block_block"
-0.000517065985581338,"allow"
-0.000637601880143678,"permiss"
-0.000809839045724588,"contrib"
-0.000856970059803207,"class_messagebox"
-0.000857940956795305,"armenian"
-0.00141407531510068,"summari"
-0.00170464454761081,"hi"
-0.00210769959379173,"gene"
-0.00237604038791768,"car"
-0.00250783635288271,"dubious"
-0.00275901497808425,"irish"
-0.00294492084283397,"modifi"
-0.00339960489020643,"look_forward"
-0.00344018435435094,"anonym"
-0.0035307591168013,"wait"
-0.00364690226018902,"dream"
-0.00406260328984218,"alreadi"
-0.00419586079878025,"million"
-0.00421906281150942,"free"
-0.00427258171630925,"wp:civil"
-0.00464637795514735,"definit"
-0.00471954739328885,"dozen"
-0.00474765007089658,"shot"
-0.00511833013069347,"password"
-0.00523488724598042,"anoth"
-0.00543829993459709,"fan"
-0.00560871689135419,"shock"
-0.00566542812807438,"armi"
-0.00567837023678278,"jeff"
-0.00581890821284039,"martin"
-0.00651947524643093,"post"
-0.00660875486943976,"experi"
-0.00672396411465443,"replac"
-0.00713646402273616,"caus"
-0.00741590262908942,"realli"
-0.00741748413340676,"new_one"
-0.00774044228803138,"temporarili"
-0.00783262620043999,"inde"
-0.00788050734029989,"younger"
-0.00792828609645461,"member"
-0.00877956866286214,"emot"
-0.00893362407228899,"see_can"
-0.00899229492448922,"sun"
-0.0090267695074977,"guidanc"
-0.00913268370275952,"okay"
-0.00926145044246328,"cool"
-0.00926611300583023,"inclin"
-0.00962045161241841,"well"
-0.00971094767058974,"name"
-0.0102942790985693,"war"
-0.0105456162766188,"bay"
-0.0105776979647379,"call"
-0.0106554585979422,"song"
-0.0109956345688134,"actual"
-0.0110361145413646,"general"
-0.0112659825273076,"volum"
-0.0115942763867351,"resort"
-0.0117265175601441,"push"
-0.0119646701447536,"contain"
-0.0120698680715899,"diseas"
-0.0124395149667546,"smile"
-0.0126757349857086,"paper"
-0.0127364824628641,"current"
-0.0128176451493848,"tactic"
-0.0131172694622962,"describ"
-0.0131248507344161,"sincer"
-0.0135241984585608,"prefer"
-0.013789865276461,"big_deal"
-0.0138920455141354,"eight"
-0.0139131562492582,"three"
-0.0140265759875923,"soviet"
-0.0145645343339039,"let"
-0.014759887485883,"anymor"
-0.015020622021877,"chang_made"
-0.0157534723701296,"awesom"
-0.0157822691156301,"block_expir"
-0.0160365026782789,"base"
-0.0161810876265515,"accid"
-0.0163333209277359,"stalin"
-0.0163347333968649,"format"
-0.0167361827231503,"sudden"
-0.0170321013280782,"win"
-0.0170744689329262,"prove_point"
-0.0171943590207574,"wind"
-0.0175681100325312,"form"
-0.0178963302866973,"condit"
-0.01820926015128,"sister"
-0.0183133209482428,"assert"
-0.0184651662712806,"speech"
-0.0186976679068243,"sell"
-0.0191457633762149,"isbn"
-0.0192914818421012,"mayb"
-0.019534294265992,"justifi"
-0.0203434809610862,"swear"
-0.0206048076686696,"revert_vandal"
-0.021263991772884,"ethnic"
-0.0215385020903239,"green"
-0.0220737989687558,"netherland"
-0.0221110597227861,"follow"
-0.0225777930292873,"provinc"
-0.0227972111075597,"alien"
-0.0228681289154358,"home"
-0.0232953040489633,"hope"
-0.0233307808782026,"high_school"
-0.0234243515688166,"monitor"
-0.023520664397863,"lucki"
-0.0242618926918686,"rollback"
-0.0245064018116194,"addit"
-0.0249031108200676,"wrong"
-0.0250457039169152,"drug"
-0.0251270286112922,"anyth_wrong"
-0.0254452604679724,"citizen"
-0.0255908676477722,"librari"
-0.0260645375499963,"sometim"
-0.0261444536106116,"chronolog"
-0.0264131516952562,"seper"
-0.026456588444761,"past"
-0.0266222102312804,"stop_remov"
-0.026632947905288,"ship"
-0.027202848613208,"tower"
-0.0278698733472204,"statement"
-0.0283874218143321,"church"
-0.0284126799967272,"prod"
-0.0286502101006246,"sign"
-0.0292743208810357,"confirm"
-0.0296767898962021,"intend"
-0.0300635630186758,"help"
-0.0301499128870007,"tool"
-0.030152099012999,"guid"
-0.0304804769926603,"clear"
-0.0304824733770842,"subject"
-0.0305426040018731,"overal"
-0.0308016639584853,"observ"
-0.0308262726641493,"event"
-0.0310231926008847,"philosophi"
-0.0312035901450491,"relat"
-0.0321139721781581,"steve"
-0.0322239718470255,"match"
-0.0327084802302222,"tour"
-0.0329319672548615,"influenc"
-0.0333311588274291,"relationship"
-0.0334734330681575,"literatur"
-0.0336907052099667,"most"
-0.0338289455948613,"flag"
-0.0339543480296983,"re-ad"
-0.0340733850683761,"upload"
-0.0341106776340202,"music"
-0.0341206861816626,"numer"
-0.034123988488684,"second"
-0.0346920130369085,"actor"
-0.0348788290229078,"stub"
-0.0350946253820573,"frequent"
-0.0351134617937053,"turn"
-0.0354163057173347,"turkic"
-0.0357752082655511,"soccer"
-0.0358328337267333,"august"
-0.0360824764063263,"good_work"
-0.0362407254107029,"never_mind"
-0.0363339520664442,"thing"
-0.0365702445193823,"unfortun"
-0.0367756429031681,"lord"
-0.0368174107600637,"council"
-0.0369053588830814,"best"
-0.0369969837256795,"content"
-0.0371393628032564,"comment"
-0.0374169605845283,"userbox"
-0.037429103096154,"honest"
-0.0380601189189468,"special"
-0.0382198012164403,"factor"
-0.0383356103105644,"layout"
-0.0389341189833475,"mobil"
-0.0395961430289498,"controversi"
-0.0398912177768839,"subsect"
-0.0401109537445225,"scope"
-0.0402691903645198,"way"
-0.0404032203297794,"somehow"
-0.0404560535850196,"year_ago"
-0.0406496832802054,"tournament"
-0.0410726949294969,"talk:th"
-0.0413803984650076,"summar"
-0.0416409410000308,"sinc"
-0.041706192669063,"racism"
-0.0419009018447909,"lgbt"
-0.0428258044502224,"macedonia"
-0.0428827060205601,"shape"
-0.0429103211578106,"extrem"
-0.0430093860027327,"tune"
-0.0431650059700391,"unlik"
-0.0435266891974576,"mix"
-0.0435724108715632,"said"
-0.0436532320604595,"nomin"
-0.0441774924357915,"suspicion"
-0.0443714892563035,"first"
-0.044546800344463,"domain"
-0.0450188712093695,"pm"
-0.0453780506571103,"bought"
-0.0454103982726292,"advis"
-0.0459263088951405,"privileg"
-0.046088948584627,"action"
-0.0463885549349645,"servic"
-0.0466075843484364,"mark"
-0.0472657559803051,"australia"
-0.0472759770878953,"column"
-0.0478538940636414,"iii"
-0.0480839378792775,"cover"
-0.0486117771216447,"paramet"
-0.0487401329372278,"good_point"
-0.0488303576783645,"opposit"
-0.0489572305114931,"entiti"
-0.0489669258242921,"effect"
-0.0491507584801846,"later"
